,text,location,id,giai_tri,luu_tru,nha_hang,an_uong,van_chuyen,mua_sam
6091,"Sinh nhật, hội họp nào cũng vào đây. Đây là chiếc piza đầu tiên của quán từ năm 2013",4_all-topic.txt,6132,0,0,0,0,0,0
6092,"Dịch vụ quá chán, cả nhóm mình đang nói chuyên thì em nhân viên từ đâu tới vứt bụp 1 phát cái hoá đơn lên giữa bàn như kiểu đuổi khách về. Chưa kể dim sum hơi khó nuốt, vỏ 1 đường, nhân 1 nẻo l toàn bộ dim sum dính chặt vào nhau và dính vào giấy lót.",4_all-topic.txt,6133,0,0,0,0,0,0
6093,Nhà sách thì khá nhỏ với giá cả các đồ lưu niệm hơi cao !!! Thiếu không gian ngồi đọc và quầy giữ đồ !!! Quy hoạch để trưng bày khá tốt ... nhân viên thì bình thường ...,4_all-topic.txt,6134,0,0,0,0,0,0
6094,"Mình đi sự kiện được vé ăn buffet ở đây. Vị trí đắc địa, ngay trung tâm xài gòn. Đồ ăn trình bày đẹp mắt, đa dạng, khi hết được tiếp đồ ăn liên tục, đủ món âu á để lựa chọn. Đồ ăn nêm nếm vừa miệng. Hải sản không được tươi, hơi bị tanh, nhất là hàu. Món ngọt thì ngon, nhất là mấy món socola, làm rất chất lượng. Phục vụ dọn bàn cực kỳ chậm, khách vắng nhưng toàn để mình gọi mới lại dọn dĩa. Thái độ không vui vẻ thân thiện.",4_all-topic.txt,6135,0,0,0,0,0,0
6095,"Ngon, rẻ hợp giá túi học sinh Nhiều loại kem khác nhau, loại nào cũg khá ngon Nhiều loại đồ ăn như kimbap, dimsum,... Mình thấy món gà chua ngọt khá ngon đề cao mọi ng nên thử Gần trường học, biển hiệu to nên dễ tìm Mình ra đây khá thường xuyên, mọi ng nên thử",4_all-topic.txt,6136,0,0,0,0,0,0
6096,Ngày cuối tuần dạo chơi lý tưởng. Vào mùa hè cây cối xanh mướt và bình yên. Đẹp như resort,4_all-topic.txt,6137,0,0,0,0,0,0
6097,"Từ lâu đã thích cửa hàng này rồi nhưng chưa có dịp review, sẵn quả n lý nhờ mình nên mình nói thật cảm nhận nhé. Quán nói chung là phục vụ nhiệt tình, vui vẻ, thăm hỏi khách điểm này mình rất thích. Sản phẩm thì hạn sử dụng lúc nào cũng mới nên có thể nói là hàng mới, chất lượng tin tưởng tuyệt đối.",4_all-topic.txt,6138,0,0,0,0,0,0
6098,"ở đây trưng bày bán rất nhiều sản phẩm đặc trưng của Đà Lạt từ bánh mức đến trái cây khô ép sấy đến cả trà atiso nước ép trái cây đến rựu vang cũng có luôn nói chung không thiếu thứ gì, giá cả có thể hơi mắc hơn ngoài chợ Đà lạt nhưng ở đây được ăn uống dùng thử miễn phí thích thì mua không thì thôi còn được mua 10 tặng 1 nữa..thấy cũng khá ấn tượng nhỉ..đi ĐL nên ghé qua đây để mua quà về tặng là khá hợp lý",4_all-topic.txt,6139,0,0,0,0,0,0
6099,Siêu thị bán các món hàng hàn quốc. Cho người hàn ở đà nãng. Có bánh kem con cá ăn cực ngon. Bị nghiề món này. Nhân có kem lạnh và đậu đỏ. Ngon ngon! Kem này 25 hay 30 ngàn 1 cái quên rồi.,4_all-topic.txt,6140,0,0,0,0,0,0
6100,"Nằm ngay mặt tiền đường Trần Hưng Đạo, lại 1 thương hiệu khác của tập đoàn Accor pullman là khách sạn 5star mới xây dựng tầm 5 năm đổ lại nên nội thất mới tinh tươm. Phong cách design màu vàng trầm ấm theo tone vàng, nâu đất nên nhìn khách sạn khá Tây. Phòng ốc view đẹp hướng ra đường Trần Hưng Đạo mát rượi luôn. Mình không thích nhà hàng ở đây cho lắm thiết kế nó chói chói sao í nhưng món ăn thì ngon chẹp nhăc đến lại thèm buffet ở đây.",4_all-topic.txt,6141,0,0,0,0,0,0
6101,"Phục vụ nhiều loại thức ăn cơm phần, cơm gia đình, bún, phở, lẩu,... Thức ăn ngon, sạch sẽ, rau sống tươi xanh được trồng tại nhà. Có bánh nhiều loại đặc sản Qủang Trị bánh kẹo, nước giải khát đa dạng. Quán nằm ở mặt tiền Quốc Lộ 1A gần cầu Sòng, khu vực Ngã Tư Sòng... MónNàoCũngNgon",4_all-topic.txt,6142,0,0,0,0,0,0
6102,"Mới phát hiện ra chỗ bán đồ kiểu dễ thương dễ thương . Vô chọn mệt nghỉ, sạch sẽ mà điều hoà thì mát nữa. Chọn được cây matxa thỏ đấm lưng sướng lắm với cái ly lúa mạch dáng cũng lạ lạ. Một số đồ y như bên ilahui nhưng mà rẻ hơn tầm 5 10k á. Mua ở mấy chỗ này tốt nhất nên mua mấy đồ nhỏ nhỏ dễ thương thôi không nên mua mỹ phẩm nhé.",4_all-topic.txt,6143,0,0,0,0,0,0
6103,"Trái cây tươi mát, ngon, sạch sẽ, cửa hàng xanh sạch đẹp, nhân viên vui vẻ nhiệt tình tư vấn khách hàng. Farmers Market",4_all-topic.txt,6144,0,0,0,0,0,0
6104,"Mấy hôm trước lướt foody thấy bạn này bán bánh tráng trộn chú Viên là gọi giao hàng liền. Bánh chuẩn vị ăn cực cực cực ngon lun . 1 bịch s yêu nhiều gồm khô mực, khô bò đen, mỡ hành, lạc, rau răm, xoài,.... ăn bịch này no lun. Giá cả hợp lý và giao hàng rất nhanh mình cực ưng điểm này bạn bán hàng cũng dễ thương đáng yêu nữa nên mình sẽ ủng hộ dài dài Giá 35k/bịch Fb bán Đoàn Vũ Khánh Linh",4_all-topic.txt,6145,0,0,0,0,0,0
6105,"Bánh luôn nóng, nước mắm dẻo ngọt ngọt cay cay kích thích vị giác cực kỳ, ăn là ghiền không đâu bằng. giá khá rẻ Bánh nậm với bánh lọc đồng giá 15k/chục, Dừa tắc SG 10k, Mía ép 5k.",4_all-topic.txt,6146,0,0,0,0,0,0
6106,"Toàn là Seeding, vào đi rồi biết.star star star sĩ đéo biết mẹ gì cả, nhân viên nói chuyện như chợ búa. Lúc chưa đóng tiền thì hù bệnh nhân, đóng tiền rồi thì thái độ thua con dog",4_all-topic.txt,6147,0,0,0,0,0,0
6107,Barber cửa hàng đầu tư không gian Không gian 10 điểm về độ chất và style khá riêng biệt so với các tiệm tóc ở đà thành Thư giãn với vài kèo bia trong khi khách đông phải ngồi chờ Đội ngũ thợ trẻ và ngầu,4_all-topic.txt,6148,0,0,0,0,0,0
6108,"Đẹp Độc Lạ Chất là những cụm từ nói về phiên chợ cuối tuần Saigon Urban Flea Market ở Saigon Outcast. Hội chợ này người ngoại quốc tới rất nhiều. Tới vừa mua sắm, ăn uống, giải trí, rồi tiện thể học giao tiếp Tiếng Anh. Quá đã",4_all-topic.txt,6149,0,0,0,0,0,0
6109,"Quán to, rộng, sạch sẽ. Nhân viên đông. Nhân viên nhanh nhẹn và nhiệt tình tuy nhiên tụ tập và nói chuyện hơi to, ồn ào. Đồ ăn ngon. Cực chất lượng. Nem tôm đầy đặn, tôm to và chắc thịt. Cháo bào ngư rất vừa miệng. Cơm rang 1 đĩa 60k rất to và nhiều. Mình đi 2 người mà không ăn hết.",4_all-topic.txt,6150,0,0,0,0,0,0
6110,"Cứ rất thích mấy quán có vẻ lâu đời thế nào ý cảm giác rất gần gũi thân quen Xôi gà bún gà thì thơm ngon hết có biết, hổng chê được chỗ nào hết luôn đó chèn xôi nấu nhừ mềm dẻo mình thích xôi dẻo ướt, không hảo xôi khô lắm , gà xé ngọt lịm, gia vị rất tròn trịa, súp nóng hổi ngọt thanh. Ôi trời ơi biết phê bình chỗ nào đây  Sữa đậu ngon đều nữa nè, mà hơi bị ngọt quá, ít đường lại là số dzách luôn",4_all-topic.txt,6151,0,0,0,0,0,0
6111,"Nhóm mình ở 3 người khách sạn này . Bạn mình lên chơi chưa tới 12h bị đuổi về như đuổi tà , người ta ở chơi mà đòi cmnd nằng nặc. Nhân viên không thân thiện, nửa đêm đang ngủ cái điện thoại lên check phòng làm phiền vl. Khách sạn mướn phòng 2 giường đôi mà phụ thu them tien từ người thứ 3 trở lên ngộ nghĩnh vl . Chất lượng bình thường h . Nói chung ở 1 lần không ở lần 2.",4_all-topic.txt,6152,0,0,0,0,0,0
6112,Hát được âm thanh tốt nhưng mấy nhân viên cứ đứng ngoài nhìn vào soi mói rất khó chịu . Tính tiền nhiều lúc thiếu sót xong nhập nhằng Hát hơi đắt nhưng chất lượng ok nhé,4_all-topic.txt,6153,0,0,0,0,0,0
6113,"Bobapop đã có mặt ở Kiên Giang òi Trà siêu ngon, nhân viên nhiệt tình",4_all-topic.txt,6154,0,0,0,0,0,0
6114,"Chào Ad, bạn có thể cho mình xin giá vé thành viên Silver hay Gold được không ạ ? Vì mình muốn trượt thương xuyên nhưng nếu trả môi lần trượt thì không tiện lắm ạ. Bên cạnh đó ad cho em hỏi là thẻ thành viên này có bao gồm cả giày trượt không ạ ? Vì em đã có sẵn giày rồi nên không biết chính xác giá là bao nhiều ạ.",4_all-topic.txt,6155,0,0,0,0,0,0
6115,"Viện Nghiên cứu thảo dượcstar star star Địa chỉ mua các sản phẩm thảo dược tốt cho sức khoẻ, chất lượng, uy tín, giá cả hợp lý. Quý khách hàng quan tâm liên hệ với Viện Nghiên cứu thảo dượcstar star star qua số Hotline 094.241.6069",4_all-topic.txt,6156,0,0,0,0,0,0
6116,"Hôm qua mình đi xem nhanh and ferious thì thấy nhân viên dễ thương và gần gũi với khách hàng hơn so với lần trước. Vì là hs nên tiền vé chỉ còn 40k thôi. Bắp nước ổn. Trong rạp thì máy lạnh và âm thanh được chỉnh vừa phải, cá nhân mình rất thích điểm ở platinum. Sẽ đến nhiều lần",4_all-topic.txt,6157,0,0,0,0,0,0
6117,"Quán có thêm bánh ngọt rồi, cũng được những bốn năm loại, ngon và hấp dẫn lắm. Đến đây lần đầu nên thử cafe sữa đá",4_all-topic.txt,6158,0,0,0,0,0,0
6118,vô tình 1 lần đi chơi và ghé vào thử quán kara này không gian quán cũng kha khá rộng rãi.. nhân viên phục nhanh nhẹn chu đáo âm thanh ánh sáng hiện đại chuyên nghiệp giá cả lại có phần hơi đăt nhé,4_all-topic.txt,6159,0,0,0,0,0,0
6119,Buổi tối tụi mình có ghé đây chơi sau khi xem chợ đêm. Ở đây cũng không có gì đặc biệt có điều rất đông vui mọi người tụ tập ăn uống hoặc tập patin.,4_all-topic.txt,6160,0,0,0,0,0,0
6120,"Mình đặt hàng qua NOw vì nhớ chô này bán nhiều trái cây sạch, mình gọi nửa không cherry mỹ đỏ 160k, hình như rẻ hơn mấy chỗ khác Chêrry đỏ au, ngọt nước, ăn khá là đã lun Quán bán đồ khá chất lượng, nhạp code Now nữa thì rẻ hơn",4_all-topic.txt,6161,0,0,0,0,0,0
6121,"300k mà chơ nhắn tin được đủ trò trong halong park. Mà chỉ halong park thôy chứ sunwheel lại mất vé nhé tiếp nhé, do 2 cty thầu khác nhau nên không chơi chung được đâu. Chơi đã đời khủng khiếp, lộn tùng phèo shock óc khủng khiếp mà vẫn ham. Kiến trúc ở đây kiểu cung đinhf Huế có cả đỗi múa hát ở ngoài khuôn viên luôn xịn lắm. Đồ ăn ở đây bán khá đắt nên cbi nước và đồ ăn từ trc nhé. Mà ăn ít thôi hong ói hết ra",4_all-topic.txt,6162,0,0,0,0,0,0
6122,"Bị ghiền bánh tráng dẻo tôm tây ninh ở đây. Lâu lâu cứ phải mua 1 bọc 7 cái 25k về nhai cho đã nhà 2 vợ chồng bán thân thiện lắm. Bánh tráng chấm me mang về đóng gói cẩn thận, sốt me để riêng trong hộp nhựa nên cực ưng trộn 10k, bơ 10k, me 10k. Còn mấy bì cá rim mực rim treo lủng lẳng nữa",4_all-topic.txt,6163,0,0,0,0,0,0
6123,Vừa phát hiện quán vịt quay hao hao như quán cơm chợ lớn. Vào ăn thì phát hiện đầu bếp là người xài gòn. Vịt quay phải nói là khỏi chê còn phục vụ của chủ quán thì rất là nhiệt tình,4_all-topic.txt,6164,0,0,0,0,0,0
6124,"Siêu thị tiện lợi này bán tỉ thứ đồ ăn luôn, từ bánh kẹo, kem, hoa quả , đồ uống các loại, tất tần tật, nước nào cũng có, hễ có món nào hot ở đây cũng được cập nhật liên tục. như cơn sốt bánh đài lắng xuống thì bây giờ lại dậy lên kem nội địa. Mỗi lần vào đây là cứ y như rằng cháy túi mới ra về.",4_all-topic.txt,6165,0,0,0,0,0,0
6125,"Quán ở ngay quốc lộ 9 ,địa điểm đẹp thu hút nhiều học sinh .Mình uống trà đào ở đây thì thấy hơi ngọt,được cái chủ quán cho nhiều đào nên mình vẫn thấy ok.Mình thích bánh cá ở đây nhất,ngon ngon bạn nào chưa thử thì thử bánh cá đi nhé.Giá tất cả các món đều hạt dẻ,phù hợp với túi tiền học sinh nên nhiều bạn ghé quán là điều hiển nhiên.Sẽ chắc chắn ghé quán nhiều nhiều nữa",4_all-topic.txt,6166,0,0,0,0,0,0
6126,"Đúng như tên gọi ngôi nhà cổ đẹp nhất miền Tây, nhà cổ Bình Thuỷ là một kiến trúc cổ độc đáo còn tồn tại đến ngày nay. Nhà cổ là sự kết hợp của kiến trúc Đông Tây, với nhiều hoạ tiết hoa văn đẹp mắt. Đến đây dễ dàng cảm nhận được một không gian thanh bình, yên tĩnh, không khí trong lành, mang lại cảm giác thanh thản. Đây là một nơi đáng đến tham quan nếu có dịp đến thăm Cần Thơ Thủ đô của miền Tây.",4_all-topic.txt,6167,0,0,0,0,0,0
6127,"Khá ngon và hấp dẫn, thích món bánh tráng cuộn. Thích cả cái biển quả ng cáo phong cách chữ thời bao cấp. Quán hơi nhỏ. Thêm tí đèn vàng nữa cho không gian ấm cúng. 4.5/ 5star",4_all-topic.txt,6168,0,0,0,0,0,0
6128,"Quán Karaoke nằm trên mặt phố đẹp, đắt đỏ nhất nhì Hà Nội nên chăng đẳng cấp cũng phải cao vút. Không khí quán khá sang trọng, lịch sự, phòng ốc rộng rãi. Đồ uống cơ bản như các quán khác ạ, chị em có yêu cầu các đồ như sữa chua đánh hay cacao.. thì cũng ngon lắm chứ không xuề xoà ạ. Giá cả hợp lý.",4_all-topic.txt,6169,0,0,0,0,0,0
6129,"Siêu thị này nhỏ thôi nhưng có nhiều thí lắm, mua hàng thoải mái, trang trí đẹp, nhân viên dễ thương nhiệt tình. Bán nhiều mặt hàng",4_all-topic.txt,6170,0,0,0,0,0,0
6130,Phục vụ nhanh nhẹn. Đồ ăn đặc trưng vị cay. Mình rất thích,4_all-topic.txt,6171,0,0,0,0,0,0
6131,"Trong nhà nghỉ có phục vụ các món ăn đặc sản địa phương, các món ăn ở Thanh Chương đã nổi tiếng như gà đồi hấp lá chanh, nấu xáo, thịt me/bê tái chanh. thịt dê thui, rượu nếp quê .... và một món ăn khá thú vị nữa là nhút mít bóp nộm, giá cả cũng rất ô sờ kê",4_all-topic.txt,6172,0,0,0,0,0,0
6132,"Được nghe mấy bạn nói rất ngon và dắt đi ăn. Vị bình thường, chả cá hơi tanh, không ngon, so với mì quả ng Trâm ở Hòn Rớ thì hơi dở. Giá cả bình thường.",4_all-topic.txt,6173,0,0,0,0,0,0
6133,"Xinh chưa nè, sản phẩm a nail nhỏ nhưng rất ấm cúng Màu xanh dịu mát lắm Nhân viên cũng nhiệt tình nữa",4_all-topic.txt,6174,0,0,0,0,0,0
6134,"Vị trí nằm trên đường Nguyễn, Thị, Minh, Khai, gần ra tới vòng xoay Lý, Thái, Tổ Không gian rộng rãi, 2 tầng và 1 trệt, đủ loại sách truyện, đồ văn phòng phẩm, đồ chơi, tầng 2 có tô tượng và tủ lạnh có nước ngọt nha, không biết có bán không Phục vụ tốt, nay đi có nhân viên mở cửa hướng dẫn gửi túi xách và rửa tay với cồn Chất lượng ghé mua truyện, 22k, truyện mới được đặt ra đầu hàng cho dễ tìm. Hình như có tích điểm theo số điện thoại.",4_all-topic.txt,6175,0,0,0,0,0,0
6135,"Địa điểm trà chiều sang chảnh mà mình nghĩ đến đầu tiên ở Đà Nẵng. Phục vụ đúng chuẩn khách sạn 4 sao. Hồ bơi siêu đẹp, view biển xịn sò",4_all-topic.txt,6176,0,0,0,0,0,0
6136,"Mình vừa ăn buffet hôm thứ 7, món ăn thấy khá ổn, món hào ở đây ngon lắm mọi người ơi. Hôm đó mình đi nguyên group được tặng nguyên cái lẩu cua to đùng lun. Thích lắm. Đặc biệt, halloween này bên đó còn được hoá trang miễn phí nữa đó mọi người, giá cũng chỉ có 250k. Mình rất hài lòng cung cách phục vụ ở đây. Sẽ quay lại trong dịp halloween nay.",4_all-topic.txt,6177,0,0,0,0,0,0
6137,"Món ăn đúng chuẩn phong cách pháp, không gian cổ kính tuyệt vời, đặc biệt buổi tối có Mr. Hiền đánh đàn piano nhạc cổ điển vô cùng hay. Tôi và gia đình hài lòng với phong cách phục vụ của các bạn nhân viên nơi đây, nhanh chóng và chuyên nghiệp. Ngoài ra món ăn cũng có giá cả hợp lý và hương vị rất hợp khẩu vị với gia đình chúng tôi.",4_all-topic.txt,6178,0,0,0,0,0,0
6138,Tháng ăn đến mấy lần ý. Nước lẩu tuyệt ngon. Béo núng nính quá rùi mà không cưỡng lại được,4_all-topic.txt,6179,0,0,0,0,0,0
6139,Ra chợ mua được nhiều đồ ăn ngon quá nên thích lắm lên xe có cái nhâm nhi nên thấy mau tới,4_all-topic.txt,6180,0,0,0,0,0,0
6140,"Thái độ phục vụ quá kém, khu du lịch mà không có gì chơi, quá bẩn, giá lại quá mắc. Tiền vé 70k nhưng vào mà không có gì để chơi, đồ ăn quá mắc. Sẽ không bao giờ quay lại",4_all-topic.txt,6181,0,0,0,0,0,0
6141,4 sao! Không có gì để chê!!! Vừa ra khỏi xe mưa rơi vài hạt mà nhân viên đã cầm dù đứng che sẵn ngay kế cửa xe. Vào tới nơi có nhân viên đẩy 1 xe nước cam ra ai muốn uống nhiêu thì uống. À nhân viên không đem hành lý lên phòng mình nên tự đem. Có ăn tối trên du thuyền nữa,4_all-topic.txt,6182,0,0,0,0,0,0
6142,"Tôm cháy tỏi thật sự quá ngon. Tôm rất to, phần tẩm ướp vừa ăn. Rau luộc kho quẹt cũng rất ổn, tiêu hơi nhiều. Sang trọng, cổ kính.",4_all-topic.txt,6183,0,0,0,0,0,0
6143,"Quán bình dân nằm trên con đường ăn uống Hoàng Diệu. Bánh bèo ở đây rất ngon luôn mà lại rẻ nữa. Cô có bán dâu, dâu bao tươi và bự luôn, một hộp cũng không mắc. Mình chụp hình mà để đâu mất rồi. Dĩa bánh bèo thì y chang các bạn khác đăng",4_all-topic.txt,6184,0,0,0,0,0,0
6144,"Hát hò vô đây thì được.chứ mấy bạn ham bật nhạc sàn nhảy nhót thì khỏi vô cho rồi,nhạc vừa nhỏ vừa dở,được cái giá khá rẻ d",4_all-topic.txt,6185,0,0,0,0,0,0
6145,"Mình thích nhất là đánh ba băng ở đây, bàn chạy mượt và không bị đổ, bàn diamond rất tuyệt vời",4_all-topic.txt,6186,0,0,0,0,0,0
6146,"Cơ sở thoáng mát, sạch sẽ, nhân viên thân thiện, tay nghề cao",4_all-topic.txt,6187,0,0,0,0,0,0
6147,"Chủ nhật vừa rồi mình có đi ăn ở sảnh Rosa, không gian sảnh đẹp, trang trí kiểu đơn giản nhưng rất thanh lịch. Món ăn vừa miệng mà no bụng nữa . Mấy bạn phục vụ cũng dễ thương. Nói chung là mình hài lòng đấy. Nếu có cơ hội tổ chức tiệc mình sẽ liên hệ với Asiana. Chúc Asiana ngày càng phát triển",4_all-topic.txt,6188,0,0,0,0,0,0
6148,"Mình sẽ không bao giờ quay lại thư viện lần nữa với những lý do sau. Thứ nhất, chỗ giữ xe quá bất tiện, thái độ thì kinh khủng. Thứ hai, thư viện nguồn sách không phong phú, đầu sách không nhiều. Thứ ba, không gian phòng đọc chung rất nóng. Thứ tư, phần phía sau, gần chỗ giữ xe rất nhếch nhách. Thư viện với cơ sở vật chất như này không xứng tầm là một thư viện ở trung tâm một thành phố lớn.",4_all-topic.txt,6189,0,0,0,0,0,0
6149,"Biển trong, nhưng chả hiểu sao không thấy xanh lắm, không như mình kì vọng. Huhu. Cũng khá sạch, sáng sớm mình ra đã thấy rất nhiều ng tắm biển và tập thể dục rồi.",4_all-topic.txt,6190,0,0,0,0,0,0
6150,"Gia đình đi ở đây hơn 5 lần rồi vì rất ấn tượng với phong cách phục vụ của VinPearl. D ồ ăn buffet ngon , phòng và view đẹp , rất gần biển, shuttle và phà đưa đón khách 24/7 nên đi ra Nha Trang chơi đêm khuya về không sợ. Mặc dù về chất lượng công viên của Vinpearl, công viên nước mình thấy vẫn chưa đặc sắc và nổi trội , nhưng với cách phục vụ tận tình thì vẫn đáng là nơi để ghé tham quan lại",4_all-topic.txt,6191,0,0,0,0,0,0
6151,"Mọi người đi điểm du lịch ở Núi Cấm gần chùa Phật lớn hay Vạn Linh thỉ cẩn thận người chạy xe ôm xung quanh, thứ nhất là cứ chở khách đến những điểm không có gì, thứ hai là nói giá không rõ ràng, giá là 50k đi một điểm nhưng cứ nói mập mờ là 50k một khách. Đoàn mình đã nói rất rõ đi tứ 8h đến 11h bao nhiêu, nó nói 50k nhưng mà đi 3 điểm khi tính tiền là 150k một người. Mọi người nên cẩn thận",4_all-topic.txt,6192,0,0,0,0,0,0
6152,Tuy hoa chỉ na ná mẫu có sẵn nhưng nhận hoa mình thấy khá ưng. Shop chu đáo! Nhờ có mã khuyến mại nên mình thấy giá là hợp lý với chất lượng.,4_all-topic.txt,6193,0,0,0,0,0,0
6153,"Quán này khá nổi, nằm trong khu ngõ chợ nhưng dễ tìm, đi vô là thấy liền. Quán không to lắm, dịch vụ ổn. Cảm thấy nhân viên dắt và trông xe khá nhanh nhạy, đón tiễn khách tốt. Ưu điểm nữa ở đây là phòng thoải mái, decor khá đẹp, giá phải chăng. Hát hò vô tư thoải mái giá vẫn ngon. Up hạn sử dụng bài mới khá nhanh, tuy có vài bài hơi sai sai Nói chung ổn",4_all-topic.txt,6194,0,0,0,0,0,0
6154,Ở trong khu này nên ăn sáng buffet tại nhà hàng Lotus của khách sạn. Món ăn phong phú và ngon,4_all-topic.txt,6195,0,0,0,0,0,0
6155,"Là khu chợ ma mình thấy tập chung nhiều quán ăn vặt nhất Uông Bí luôn. Quán bánh của cô người Huế với nhiều loại như bánh xèo chiên vàng giòn nhiều nhân, bánh khoai môn, bánh bột lọc, hay nem rán. Đi vô vào mấy quán bên trong có quán sữa chua dẻo hay tiết hầm ngon tuyệt cú mèo luôn. Nói chung mỗi lần xuống đay ăn vặt mình cung không thấy tốn kém la bao, ăn được nhiều món, no tròn bụng ma cung chỉ mất có 60 70k thui à.",4_all-topic.txt,6196,0,0,0,0,0,0
6156,"Vô tình phát hiện ra quán cafe này, nói là cafe chứ quán kiêm luôn studio chụp choẹt các kiểu bao lung linh lộng lẫy. Ở đây chia thành nhiều khu mình thấy có khu vườn hoa, khu tuyết trắng lên hình đẹp lắm. Nước uống của quán có đủ loại cafe, trà sữa, soda, bữa mình uống soda mát mát chua chua uống thích lắm luôn. Thêm điểm cộng của quán là anh chủ siêu dễ thương nhiệt tình. Ủng hộ quán hoài!",4_all-topic.txt,6197,0,0,0,0,0,0
6157,"Bình thường mỗi lần lên Đà Lạt tụi mình hay đi ăn King BBQ. Nhưng mà bên đó khói và đông quá nên đổi chỗ thử. Thấy Busan điểm cao nhưng ít review nên cũng hơi nghi ngờ. Nhưng mà đồ ăn ngon lắm, nhiều món với giá rất phải chăng. Nhân viên phục vụ vô cùng lễ phép và nhiệt tình với khách. Tốt hơn cả các quán nướng hàn quốc ở Sài gòn. 2 người ăn no kình hông mà hết có 500k.",4_all-topic.txt,6198,0,0,0,0,0,0
6158,"Phần lẩu bò cay 220 có được mấy miếng bò đĩa, bò viên, vài cục gân. Nước thì loại chua nhưng lợ lợ không có gì đặc biệt Gân xào sa tế thì cắt vụn vụn không Gân vè hấp thì dai ôi thôi phải bỏ vào lẩu cho mềm . Kêu trà đá thì báo hết Lát sau có bàn kế bên kêu trà đá thì đem ra không hiểu nổi",4_all-topic.txt,6199,0,0,0,0,0,0
6159,"Quán có hướng nhìn ra Hồ Bạch Đằng rất đẹp, nhưng chỉ thích hợp vào mùa hè thôi, mùa hè ra đây tận hưởng không khí trong lành, gió mát hơi nước từ hồ thổi lên khỏi bàn Đồ uống của quán lại rất ngon",4_all-topic.txt,6200,0,0,0,0,0,0
6160,Lần đầu có phòng xông hơi xuất hiện ở Đà Lạt. View sang chảnh dễ thương cực kì luôn. Nhân viên thân thiện nhất Trái Đất này. Có kèm cafe view trên cao nhìn vào thành phố Xông hơi 45 phút nhưng mà ai có thể ngồu cứ việc ngồi Đồng phục dễ thương phô mai que Ngăn nắp sạch sẽ gọn gàng Đồ uống ngon. Sẽ quay lại vào một ngày gần nhất Nhược điểm Xa trung tâm xíu,4_all-topic.txt,6201,0,0,0,0,0,0
6161,"Đã ăn 2 lần Buffe hải sản ở đây, phải nói là rất tuyệt. Phục vụ tốt, đồ ăn tươi ngon, còn có nhạc live rất hấp dẫn. Món kem tráng miệng đặc biệt, mình thích nhất món muose dưa lưới chocolate. Nhân viên lễ tân rất dễ thương, nhẹ nhàng, đúng chuẩn 5star và đặc biệt nhân viên không kiêu kì như bên Sheraton",4_all-topic.txt,6202,0,0,0,0,0,0
6162,"Quán bà Ưng lâu đời, cháo canh bát to bự, đầy đủ tôm thịt hành giò ngon chỉ 25k, quán rộng rãi.",4_all-topic.txt,6203,0,0,0,0,0,0
6163,"2/5 quyết len đây xem phim em chưa 18 mà thành vinh nắng nôi quá không đi mua vé trc được nên tối xem thì tối mới lên mua luôb ôi mẹ ơi lên tầng 5 thì thấy toàn người là người không gian quá nhỏ chi co một lối vào rạp nên hàng dài người xếp hàng rồi lại quầy vé thì cũng 3,4 hàng dài ng đứng chờ được 15 20 thì đến lượt mà còn mỗi hàng đầu nên thôi mình lượn về đi chỗ khác chơi luôn chứ ngồi đầu thì xem lm gì   ",4_all-topic.txt,6204,0,0,0,0,0,0
6164,Chợ đêm.. Ai ra hàng quán đừng nên ăn hột gà nướng vì nó không ngon. Nên ăn bánh tráng nướng giá 20k và khoai lang,4_all-topic.txt,6205,0,0,0,0,0,0
6165,"Xe đi êm, không say xe, mà giá lại rẻ hơn so với đi các hãng xe khác, TÍnh ra đi limousine 130k còn đi xe khách bình thường 150k/ chiều, quá rẻ",4_all-topic.txt,6206,0,0,0,0,0,0
6166,"Bánh mì ngon, ăn được. Nhưng giá cả ngày càng chát. Một ổ bánh mỳ bình thường 15k, thêm 1 ít thịt vào thì 20k. Chất lượng thì vẫn ngon, nhưng cá nhân đánh giá là quán này vẫn không ngon bằng quán ở trên đường Quang Trung, gần thư viện cũ. Chắc tại cảm giác",4_all-topic.txt,6207,0,0,0,0,0,0
6167,Cuối tháng hết tiện may sao được bạn mời đi ăn quá xá đã luôn nà. 3 đứa ăn mâm này no bết xì lết luôn nha. Món nào cũng ngon hết trơn. Không gian mát và yên tĩnh nên ngồi thích lắm nha. Nhân viên quán phục vụ tận tình và nhanh nhẹn lắm. Chắc chắn sẽ ghé lại nè,4_all-topic.txt,6208,0,0,0,0,0,0
6168,"Chủ nhật mình rảnh rỗi nên đưa nhóc sang đây chơi , ở đây rất nhiều thứ cho các bé chơi thoả thích mà giá cả lại không quá đắt , đồ ăn cho bé cũng đa dạng và nhân viên khá nhanh nhẹn",4_all-topic.txt,6209,0,0,0,0,0,0
6169,"Đây đúng là dv cơm vp thời hiện đại.Nhân viên lịch sự,nhanh nhẹn.Đôi lúc giao hàng trễ nhưng quan trọng là VSATTP và bảo hiểm cho người tiêu dùng.",4_all-topic.txt,6210,0,0,0,0,0,0
