,text,location,id,giai_tri,luu_tru,nha_hang,an_uong,van_chuyen,mua_sam
11404,"Lựa chọn việc thuê xe của nơi này rất hợp lí lun, nhân viên siêu nhiệt tình và giá lại rẻ hơn so với thuê tại khách sạn nữa. Bạn nhớ cài WhatsApp và chủ động liên hệ với họ nhé.",3_vanchuyen.txt,11456,0,0,0,0,0,0
11405,"Tàu sạch sẽ chạy đúng giờ, lên xuống có người hướng dẫn. Tàu chạy gần 1 giờ đi qua các trạm nhưng không có một lời giới thiệu, khách chả biết tàu đang ở đâu.",3_vanchuyen.txt,11457,0,0,0,0,0,0
11406,"Chuyến đi từ Hà Nội đến Sapa thì dịch vụ đáp ứng tốt hình ảnh và chỗ nằm đúng thông tin và bến đỗ xuống trạm rõ ràng. Chuyến từ Sapa về Hà Nội thì khách hàng bị dồn xe không đúng dịch vụ đăng ký gây sự không thoải mái cho khách hàng và khi đến Hà Nội thì bỏ ở trạm giữa đường trời đang mưa gây sự bất tiện cho khách hàng, khách hàng trả tiền nhưng không nhận đúng dịch vụ",3_vanchuyen.txt,11458,0,0,0,0,0,0
11407,"Xe đến muộn 15 phút, chạy rất nhanh nên khó tham quan và chụp ảnh.",3_vanchuyen.txt,11459,0,0,0,0,0,0
11408,Có thể lấy dễ dàng ở quầy Changi Recommended. Được top up sẵn 5 SGD. Nên nạp thêm vì 5 SGD là không đủ để bạn di chuyển trong vòng 2 3 ngày.,3_vanchuyen.txt,11460,0,0,0,0,0,0
11409,"Nhà xe đặt nhầm 1 giường, may sau đó xếp lại được.",3_vanchuyen.txt,11461,0,0,0,0,0,0
11410,Trải nghiệm thú vị. Trên tàu cũng khá sạch sẽ. Nhân viên thân thiện. Rất hài lòng!,3_vanchuyen.txt,11462,0,0,0,0,0,0
11411,"Nhận thẻ dễ dàng, ngay cầu thang xuống Immigration nhà ga T1, có quầy để đổi thẻ, không cần phải ra ngoài.",3_vanchuyen.txt,11463,0,0,0,0,0,0
11412,Dễ dàng đổi tại quầy ở sân bay. Top up thêm 10 SGD là đi lại thoải mái trong 3 – 4 ngày. Mình mua 5 thẻ. Phí top up khi nhận thẻ là 0.8 SGD/thẻ. Lưu ý mỗi lần top up phải là bội của 10 SGD.,3_vanchuyen.txt,11464,0,0,0,0,0,0
11413,"Trải nghiệm thú vị trên chuyến tàu tham quan trên sông Sài Gòn. Mình đi chuyến buổi chiều 17h30 có thể chụp hình ánh sáng ngày quang cảnh đẹp và chuyến về là 18h quay về lại bến Bạch Đằng trong bầu trời vừa sụp tối, và sau khi các toà nhà Landmark lên đèn trong rất tuyệt.",3_vanchuyen.txt,11465,0,0,0,0,0,0
11414,"Biết cách đi MRT sẽ rất thuận tiện trong việc di chuyển. Bạn có thể gặp lúng túng 1 – 2 lần đầu, tự trải nghiệm đi 2 – 3 lần là thành thạo bởi Singapore có bảng chỉ dẫn rất chi tiết hoặc b có thể hỏi nhân viên để hướng dẫn cũng dễ đi.",3_vanchuyen.txt,11466,0,0,0,0,0,0
11415,"Số ghế không đúng, nhân viên không phát nước như chuyến Hà Nội Sapa. Nhân viên không thân thiện.",3_vanchuyen.txt,11467,0,0,0,0,0,0
11416,Thẻ dùng tiện lợi. Nên nạp thêm 10 SGD cho chuyến đi 3 đến 4 ngày.,3_vanchuyen.txt,11468,0,0,0,0,0,0
11417,"Xe chạy chênh lệch khoảng 15 phút so với giờ ban đầu. Xe chạy êm. Giường hơi nhỏ, hơi ngắn nếu cao hơn 1,8 mét, không nên chọn ví trí hàng đầu nhé.",3_vanchuyen.txt,11469,0,0,0,0,0,0
11418,"Xe chạy đúng giờ, trang thiết bị còn mới và hiện đại.",3_vanchuyen.txt,11470,0,0,0,0,0,0
11419,Tôi có một chuyến đi thuận lợi nhờ Traveloka. Trải nghiệm rất tốt!,3_vanchuyen.txt,11471,0,0,0,0,0,0
11420,"Nhận thẻ dễ dàng tại quầy đổi thẻ tại sân bay, trong thẻ có sẵn 5 SGD đủ đi trong 1 2 ngày nếu bạn không di chuyển hiều, top up dễ dàng tại các ga. Rẻ hơn rất nhiều so với mua vé từng chặng. Thả !",3_vanchuyen.txt,11472,0,0,0,0,0,0
11421,Xe sạch sẽ chạy êm an toàn. Đổi vé nhanh thuận tiện.,3_vanchuyen.txt,11473,0,0,0,0,0,0
11422,"Thuận lợi cho bạn nào thích du lịch bằng cách đi bộ như người bản địa để ngắm cảnh, thưởng thức các món ăn của Singapore.",3_vanchuyen.txt,11474,0,0,0,0,0,0
11423,"Chuyến đi tuyệt vời, chúng tôi đã có những trải nghiệm vui vẻ.",3_vanchuyen.txt,11475,0,0,0,0,0,0
11424,"Dịch vụ OK nhé, có điều Interbus có 1 tài xế thôi, không có phụ lái. Tuy nhiên bác tài dễ thương, đi dọc đường mệt thì dừng lại ngủ 1 chút rồi mới đi.",3_vanchuyen.txt,11476,0,0,0,0,0,0
11425,"Xe sạch, bác tài lịch sự. Phù hợp với các bạn nhỏ con hoặc ôm nhau ngủ. Mình đi với bạn nên nằm hơi chật xíu.",3_vanchuyen.txt,11477,0,0,0,0,0,0
11426,"Traveloka nhớ nhắc khách nhận thẻ ở quầy Changi Recommendation tầng 1 của Terminal 2, gần quầy thông tin nha. Trên voucher không ghi rõ chỗ lấy làm mình đi hỏi tùm lum ở sân bay í. Ez link vô cùng tiện lợi, nạp thêm 20 SGD đi khắp nơi thoải mái.",3_vanchuyen.txt,11478,0,0,0,0,0,0
11427,"Thẻ này rất tiện lợi. Đi MRT, xe buýt thoải mái. Rất dễ sử dụng, nhanh chóng, hiệu quả .",3_vanchuyen.txt,11479,0,0,0,0,0,0
11428,"Nhận thẻ nhanh chóng, tụi mình đã có chuyến đi rất vui.",3_vanchuyen.txt,11480,0,0,0,0,0,0
11429,"Xe chạy rất êm, 2 người nằm thoải mái. Lưu ý bất kỳ đồ ăn thức uống không được phép mang lên xe.",3_vanchuyen.txt,11481,0,0,0,0,0,0
11430,"Đổi và sử dụng thẻ rất tiện lợi. Mua thẻ xong có sẵn 5 SGD trong thẻ. Di chuyển bằng MRT rất tiện, nhanh và rẻ. Mình và nhóm bạn ở Singapore 4 ngày, dùng thẻ EZ Link để quẹt đi MRT hết khoảng 10 12 SGD/người, bao gồm cả 2 chiều đi và về từ sân bay Changi, đi chơi xung quanh thành phố.",3_vanchuyen.txt,11482,0,0,0,0,0,0
11431,"Sợ nắng, làm biếng lái xe máy tốt nhất nên đi tàu cao tốc cho nhanh. Êm, thoải mái, rộng rãi, chạy rất nhanh.",3_vanchuyen.txt,11483,0,0,0,0,0,0
11432,"Thẻ đã có 5 SGD bên trong, vừa có thể đi bus vừa đi được MRT, nạp tiền dễ dàng và xài cũng rất tiện. Cực kì phù hợp cho các chuyến đi tự túc quanh Singapore và tiết kiệm chi phí.",3_vanchuyen.txt,11484,0,0,0,0,0,0
11433,"Rất tiện, dễ dàng lấy thẻ khi đến sân bay. Giá rẻ hơn so với việc mua trực tiếp tại sân bay.",3_vanchuyen.txt,11485,0,0,0,0,0,0
11434,"Tiện lợi khi đặt trên traveloka. Đến bãi có bãi giữ xe, nhân viên đưa đến thuyền không cần xếp hàng luôn. Giá gồm 1 chai nước, trái cây và 45p du thuyền.",3_vanchuyen.txt,11486,0,0,0,0,0,0
11435,Đã đặt vé trên tra về lịa nhưng đến khí ra bến thì bên saigon quá terbus bảo không nhận được vé bên tra ELO ks gửi cho mình. Liên hệ tra về lập không được. Chất lượng tệ,3_vanchuyen.txt,11487,0,0,0,0,0,0
11436,"Nhiệt tình, chuyên nghiệp, lần sau sẽ tiếp tục sử dụng dịch vụ.",3_vanchuyen.txt,11488,0,0,0,0,0,0
11437,Xe nằm nên đi lắc vừa lên đã say. Đi ghế đôi sẽ thoải mái hơn cho các bạn say xe.,3_vanchuyen.txt,11489,0,0,0,0,0,0
11438,"Traveloka không cập nhập tình trạng vé, vé đã hết nhưng vẫn mở bán. Rất may các bạn nhân viên đã nhiệt tình hỗ trợ mình. Dịch vụ và nhân viên của quá terbus rất tốt, giá quá rẻ cho một chuyến đi",3_vanchuyen.txt,11490,0,0,0,0,0,0
11439,"Trải nghiệm quá terbus thật sự tuyệt, ngắm SG trên sông, giá vé vô cùng hợp lý. Được cái thời tiết bữa sáng hôm đó mát mẻ, ít nắng nên thoải mái.",3_vanchuyen.txt,11491,0,0,0,0,0,0
11440,Xe rất êm rộng rãi sạch sẽ thoải mái. Lại có rèm nữa rất riêng tư và ấm áp ạ.,3_vanchuyen.txt,11492,0,0,0,0,0,0
11441,"Dùng mã qr gửi về mail nhân viên soát vé không quét được, phải đi đổi vé giấy",3_vanchuyen.txt,11493,0,0,0,0,0,0
11442,Nên dùng thẻ để trải nghiệm phương tiện công cộng rất thuận tiện tại Singapore.,3_vanchuyen.txt,11494,0,0,0,0,0,0
11443,Đợi thuyền đi rất lâu. Hẹn 08 15 chạy mà tới tận 08 45 tàu mới bắt đầu khởi động. Chuyến đi du ngoạn chiếm cỡ 20 phút.,3_vanchuyen.txt,11495,0,0,0,0,0,0
11444,Phục vụ chu đáo vui vẻ giúp tôi có kỳ nghỉ cùng gia đình thích thú.,3_vanchuyen.txt,11496,0,0,0,0,0,0
11445,Nhận thẻ rất nhanh nhưng khi nhân viên hỏi có cần top up không thì mình khuyên các bạn nói không vì bị tính thuế và phải qua quầy khác gần đó mới có máy top up.,3_vanchuyen.txt,11497,0,0,0,0,0,0
11446,"Điểm cộng Quầy dễ tìm, thẻ đẹp, sử dụng thuận tiện. Điểm trừ lấy thẻ bên trong sảnh đến nhưng phải ra ngoài mới nạp thêm tiền được. Mình nạp thêm ít nhất 10 SGD và bị tính thêm phí.",3_vanchuyen.txt,11498,0,0,0,0,0,0
11447,"Nhân viên phục vụ tại Bến Bạch Đằng cần Vui vẻ, năng động, lịch thiệp Nhà vệ sinh cần phải lịch sự, thơm tho. Nhà vệ sinh ở Bến Linh Đông quá sơ sài.",3_vanchuyen.txt,11499,0,0,0,0,0,0
11448,"Chỉ đơn thuần là lên cái xe bus mui trần ngồi, chạy 1 vòng 45 phút, không có người dẫn chương trình, giới thiệu các điểm đi qua gì cả, dịch vụ như vậy mà 150k là chưa đáng.",3_vanchuyen.txt,11500,0,0,0,0,0,0
11449,"Saigon Waterbus thực sự là Saigon River Tour với giá vé rất rẻ chưa tới 1 USD , chất lượng phục vụ rất tốt hiệu quả chuyến đi tuyệt vời trên cả mong đợi.",3_vanchuyen.txt,11501,0,0,0,0,0,0
11450,Thẻ rất dễ đổi tại các quầy Changi Recommends ở sân bay Changi. Mình mua 3 thẻ cho gia đình. Thẻ rất dễ sử dụng và rất tiện lợi.,3_vanchuyen.txt,11502,0,0,0,0,0,0
11451,"1 dịch vụ chán chưa từng có,lên ngồi đi 1 vòng Saigon vậy thôi",3_vanchuyen.txt,11503,0,0,0,0,0,0
11452,"Đặt qua Traveloka giá rẻ hơn so với đặt trực tiếp nhưng nhược điểm là không được tự do chọn chỗ nên đa phần vị trí cabin sẽ bị cho ở phía sau, cabin tầng 2 giường nằm thoải mái hơn tầng 1. Mình đi 2 lần các bác tài cũng lịch sự, đường đi hơi xấu và ngoằn ngèo hay bị dằn và dễ say xe.",3_vanchuyen.txt,11504,0,0,0,0,0,0
11453,"Du thuyền an toàn, hỗ trợ khách hàng dời lịch trình trong ngày.",3_vanchuyen.txt,11505,0,0,0,0,0,0
11454,Mọi thứ ok lắm. Chỉ có mỗi đèn chỗ ngủ không tắt được.,3_vanchuyen.txt,11506,0,0,0,0,0,0
11455,"Không có gì đặc sắc cả. Nói chung là vui, thú vị.",3_vanchuyen.txt,11507,0,0,0,0,0,0
11456,"Chất lượng bình thường, xe cũ, ghế không thoải mái, tài xế lúc tôi đi thì tốt nhưng lúc về thì gặp một ông tài xế và một đám khách nước ngoài khá là lắm lời, ngủ chả yên với họ.",3_vanchuyen.txt,11508,0,0,0,0,0,0
11457,"Mọi thứ đều ổn từ lúc đổi vé cho đến khi di chuyển. Chỉ 1 điều trong khoang ngồi khá nóng vì quạt điều hoà không được bật, rất ngộp. Thỉng thoảng phải di chuyển ra sau bus cho thoáng.",3_vanchuyen.txt,11509,0,0,0,0,0,0
11458,"Nhân viên phục vụ khá nhanh và nhiệt tình. Giá tốt, view đẹp. Nói chung là rất thích!",3_vanchuyen.txt,11510,0,0,0,0,0,0
11459,"Thẻ sử dụng tiện lợi. Nếu các bạn đi nhiều nên cân nhắc nạp 15 SGD hoặc 18 SGD. Vì khi mỗi lần nạp thêm phải nạp tối thiểu 10 SGD, không cho nạp ít hơn. Nên nạp tiền tại máy. Nạp tiền tại Changi Recommend sẽ bị tính thêm phí 0,8 SGD mỗi thẻ.",3_vanchuyen.txt,11511,0,0,0,0,0,0
11460,"Nhà xe rất sạch sẽ, đến nơi có quán ăn sáng luôn.",3_vanchuyen.txt,11512,0,0,0,0,0,0
11461,"Mọi thứ đều ổn, 1 điểm trừ là trong khoang rất nóng ngộp vì không được bật quạt hay điều hoà đã có sẵn.",3_vanchuyen.txt,11513,0,0,0,0,0,0
11462,"Đặt thẻ nhầm ngày, nhờ nhân viên thay đổi ngày giúp nhưng không được. Ok mình tìm cách khác giải quyết. Mình không hài lòng khi mình yêu cầu nhân viên cung cấp thêm thông tin thì nhân viên không trả lời ngay trọng tâm câu hỏi hoặc trả lời thiếu ý sau đó còn có ý nhắc nhở mình nên đọc thông thông tin mô tả của sản phẩm. Mình đã đọc trước khi hỏi những câu đó. Thái độ nhân viên làm mình chưa thật sự hài lòng.",3_vanchuyen.txt,11514,0,0,0,0,0,0
11463,"Xe sạch sẽ, có 2 lần nghỉ chân và có sẵn dép cho khách, rất tiện ích.",3_vanchuyen.txt,11515,0,0,0,0,0,0
11464,"Thẻ đi tiện lợi, thanh toán được ở một vài cửa hàng tiện lợi như Cheers, Koi Thé, McDonald s. Mỗi lần top up SGD 10 lận, nhưng lúc quẹt thẻ ra vô trạm nên đợi người trước quẹt xong hiện mũi tên xanh hẳn quẹt, không lại báo card fail chạy đi kiếm nhân viên trạm MRT cũng hơi mệt.",3_vanchuyen.txt,11516,0,0,0,0,0,0
11465,"Rất dễ tìm quầy Changi Recommended. Giao dịch nhanh chóng, xuất trình mã đặt thế là xong.",3_vanchuyen.txt,11517,0,0,0,0,0,0
11466,"Chỉ có thể nói là tuyệt vời, nhận thẻ nhanh chóng, dễ dàng.",3_vanchuyen.txt,11518,0,0,0,0,0,0
11467,"Tôi có trải nghiệm thú vị với InterBus Lines, xe sạch sẽ, tài xế thân thiện, các trạm dừng chân sạch sẽ, không có hiện tượng chặt chém khách hàng.",3_vanchuyen.txt,11519,0,0,0,0,0,0
11468,Thẻ mua và nhận thuận tiện. Nhờ có thẻ mà rất thuận tiện trong việc du lịch Singapore.,3_vanchuyen.txt,11520,0,0,0,0,0,0
11469,Rất dễ dùng. Vừa rẻ vừa tiện. Bị cái cái hình trên thẻ không được đẹp nhưng thôi cũng không quan trọng mấy. Mình dán hình khác lên cũng được.,3_vanchuyen.txt,11521,0,0,0,0,0,0
11470,"Đổi ngay tại sân bay nhanh gọn, nếu có được hỏi top up 28 cho 3 ngày unlimited thì đừng nên top up tại thật sự dùng không hết hơi uổng tiền.",3_vanchuyen.txt,11522,0,0,0,0,0,0
11471,"Voucher dễ đổi, rất cần khi đi du lịch ở Singapore.",3_vanchuyen.txt,11523,0,0,0,0,0,0
11472,"Dễ sử dụng, tìm quầy phát thẻ nhanh chóng, dễ dàng.",3_vanchuyen.txt,11524,0,0,0,0,0,0
11473,Trải nghiệm Singapore với thẻ EZ Link quả thực là cực kỳ thuận tiện. Việc di chuyển bằng thẻ nhanh chóng tiện lợi giúp chuyến đi thêm thú vị.,3_vanchuyen.txt,11525,0,0,0,0,0,0
11474,"Đón ở sân bay thêm phí 40.000 VND, nếu ra văn phòng ở 110 Trần Nhật Duật thì đón xe bus số 86 với giá 35.000 VND hoặc xe số 17 với giá 9.000 VND xuống ở trạm trung chuyển Long Biên rồi đi tay phải một đoạn nữa thì sẽ thấy văn phòng nằm bên tay phải, đối diện con đường gốm sứ. Văn phòng hơi nhỏ nên phải để ý mới thấy được.",3_vanchuyen.txt,11526,0,0,0,0,0,0
11475,"Traveloka hỗ trợ nhiệt tình. Xe mới và rất đẹp. Xe đi êm, cẩn thận. Tuy nhiên nếu nằm giường dưới thì rất ổn chứ giường trên thì hơi cao nên hay bị đụng nóc xe, rất bất tiện.",3_vanchuyen.txt,11527,0,0,0,0,0,0
11476,Đi Singapore có thẻ này rất tiện. Dịch vụ tuyệt vời.,3_vanchuyen.txt,11528,0,0,0,0,0,0
11477,"Tàu đi êm, không làm hành khách có cảm giác say. Nhân viên hướng dẫn nhiệt tình, có phục vụ bánh nước.",3_vanchuyen.txt,11529,0,0,0,0,0,0
11478,"Ngồi trên buýt sông ngắm cảnh Sài Gòn rất đẹp. Xe sạch sẽ, lịch sự.",3_vanchuyen.txt,11530,0,0,0,0,0,0
11479,"Tàu chạy rất êm và đúng giờ, phục vụ rất nhiệt tình.",3_vanchuyen.txt,11531,0,0,0,0,0,0
11480,Nhìn ngắm Sài Gòn trên sông mang lại trải nghiệm hoàn toàn mới lạ về Sài Gòn.,3_vanchuyen.txt,11532,0,0,0,0,0,0
11481,Xe đưa đón đúng giờ. Chất lượng OK. Xe đi êm không xóc.,3_vanchuyen.txt,11533,0,0,0,0,0,0
11482,"Nên đặt suất 8 15 để xem cầu Rồng phun, tàu sẽ khởi hành lúc 8 0, vé kèm nước và dĩa trái cây nhỏ, đồ ăn thức uống gọi thêm cũng không đắt. Nhân viên trên tàu rất dễ thương và nhiệt tình. Gió sông khá lạnh nên đem theo áo khoác nhé.",3_vanchuyen.txt,11534,0,0,0,0,0,0
11483,"Tiện lợi đi lại, lấy thẻ dễ dàng. Trải nghiệm tuyệt vời tại Singapore.",3_vanchuyen.txt,11535,0,0,0,0,0,0
11484,"Tuy lúc đặt vé xe có chút vấn đề nhưng được Traveloka và nhà xe kịp thời giải quyết, rất hài lòng ạ. Cả xe và khách sạn đều đặt qua Traveloka rất yên tâm.",3_vanchuyen.txt,11536,0,0,0,0,0,0
11485,"EZ Link Card thật sự rất tiện lợi. Thẻ dùng để đi tàu điện ngầm, xe buýt hoặc dùng để mua nước uống tại các quầy tự động.",3_vanchuyen.txt,11537,0,0,0,0,0,0
11486,"EZ Link của Traveloka rẻ hơn so với mua tại chỗ khoảng 40.000 VND, tuy nhiên nếu bạn muốn mua thẻ để làm kỉ niệm thì sang đó hẵng mua vì mỗi đợt EZ Link sẽ có in những hình ảnh kỉ niệm khác nhau rất dễ thương, còn thẻ này thì chỉ có logo Singapore Recommend.",3_vanchuyen.txt,11538,0,0,0,0,0,0
11487,"Đổi thẻ ngay tại Terminal 1 khi bay Flyscoot, quầy đổi rất dễ tìm thấy. Rất tiện lợi cho việc di chuyển bằng buýt hay MRT, nạp tiền tự động bằng máy ngay tại điểm MRT rất dễ dàng.",3_vanchuyen.txt,11539,0,0,0,0,0,0
11488,Nhận EZ Link Card rất dễ dàng tại quầy Changi Recomends. Sẽ tiếp tục ủng hộ Traveloka.,3_vanchuyen.txt,11540,0,0,0,0,0,0
11489,"Đặt xe giường nằm đơn, nhưng lúc đi lại không đúng loại giường nằm.",3_vanchuyen.txt,11541,0,0,0,0,0,0
11490,Nên trải nghiệm. Một góc nhìn khác về Sài Gòn. Rẻ.,3_vanchuyen.txt,11542,0,0,0,0,0,0
11491,"Tàu kêu ồn, hơi ngột ngạt, hôi dầu Tầm nhìn cửa sổ ra hơi thấp Nhân viên dễ thương",3_vanchuyen.txt,11543,0,0,0,0,0,0
11492,Thẻ này trong tài khoản không biết còn bao nhiêu mà khi tôi chỉ mới đi có 1 ngày đã hết sạch rồi.,3_vanchuyen.txt,11544,0,0,0,0,0,0
11493,Văn phòng ở ngay trung tâm gần khách sạn mình ở nên rất tiện để di chuyển ra văn phòng để lấy vé giấy.,3_vanchuyen.txt,11545,0,0,0,0,0,0
11494,"Thẻ xài rất thích, cảm giác như người bản địa. Mọi người lên/xuống xe bus nhớ cà thẻ 2 lần nhé vì họ sẽ tính cước từ lúc mình lên cho đến khi mình xuống. Đừng như mình chỉ quẹt thẻ lúc lên, quên quẹt lúc xuống nên bị trừ phí cho cả chặng đường. Hèn gì mọi người bảo đi bus tiết kiệm lắm mà mình mới đi 2 lần thì hết tiền. Cái tật thiếu quan sát. Rút kinh nghiệm.",3_vanchuyen.txt,11546,0,0,0,0,0,0
11495,"Mình đặt vé trước khoảng 3 tuần. Vì say xe nên mình đặt giường đơn hạng C để chắc chắc được nằm đầu. Trước khi khởi hàng 1 ngày bên nhà xe nhắn tin hẹn điểm đón và giờ rất chuyên nghiệp. Lúc lấy vé mình được giường a1 và b1 luôn. Chiều đi thì xe có 3 hàng giường đơn, chiều về thì xe có 1 hàng giường đơn và 1 hàng giường đôi. Cảm giác xe chiều về rộng rãi hơn, lại được nằm sát người yêu cầm tay nhau cả chuyến nên cũng đỡ say.",3_vanchuyen.txt,11547,0,0,0,0,0,0
11496,"Xe mới, ghế ngồi rộng rãi, bác tài thân thiện, xe chạy đúng giờ. Nói chung dịch vụ tốt, đáng để thử.",3_vanchuyen.txt,11548,0,0,0,0,0,0
11497,"Chuyến đi khá tốt, xe đi êm ái. Tuy nhiên thời gian nghỉ hơi lâu và chuyến về xe có vẻ không đươc như chuyến đi.",3_vanchuyen.txt,11549,0,0,0,0,0,0
11498,Đúng thời gian. Nhân viên lịch sự. An toàn khi trang bị hoàn toàn áo phao mới.,3_vanchuyen.txt,11550,0,0,0,0,0,0
11499,Nhận thẻ dễ dàng ngay tại sân bay. Thẻ sử dụng được cho xe buýt và MRT.,3_vanchuyen.txt,11551,0,0,0,0,0,0
11500,"Rất tuyệt vời, nhận ngay tại sân bay, nhanh chóng, dễ sử dụng. Tuy nhiên mỗi lần phải nạp tối thiểu 10 SGD, không dùng hết có thể mua đồ ở cửa hàng tiện lợi như 7 Eleven.",3_vanchuyen.txt,11552,0,0,0,0,0,0
11501,"Xe khách rất tệ, ồn ào, liên tục phát đoạn quả ng cáo của xe làm hành khách không nghỉ ngơi được.",3_vanchuyen.txt,11553,0,0,0,0,0,0
11502,Một trải nghiệm rất đáng để thử nếu đi chơi ở Sài Gòn. Bạn mình từ Hà Nội vào nên mình dẫn đi rất thích. Mình book trước qua Traveloka nên cũng chủ động về mặt thời gian hơn chứ đến đó thấy mọi người xếp hàng mua cũng khá đông.,3_vanchuyen.txt,11554,0,0,0,0,0,0
11503,"Thẻ rất tiện ích, trước khi về ra quầy vé để lấy lại tiền dư trong thẻ.",3_vanchuyen.txt,11555,0,0,0,0,0,0
11504,"Mua vé dễ dàng lưu ý tới trước 30 phút, 8h tàu chạy mình 8h01phút tới bỏ luôn vé vì bảo vệ nói tàu chạy rồi, không được đi chuyến sau, làm phải ra cổng mua thêm vé chuyến sau.",3_vanchuyen.txt,11556,0,0,0,0,0,0
